"","segment_id","annotated_genes","seqnames","start","end","width","strand","average_shap_value","reliability_shap_value","shap_variance","z_score","avg_meth_R","avg_meth_S","diff","direction","mean_coef","gene_symbol","avg_depth","dist_to_TSS","baseMean","log2FoldChange","lfcSE","pvalue","padj","type","description","gene_members","gene_dist.to.feature","gene_feature.name","cgi_members","reg_members"
"226","chr8:74031061-74031205","LY96","chr8",74031061,74031205,145,"*",7.18296232723765e-05,7.18296232723765e-05,1.97841374214473e-08,0.672499053475177,0.56,0.35,0.21,"M",5.98839484923087e-05,"",19.595,39669,NA,NA,NA,NA,NA,NA,NA,"intron",39671,"XM_011517508.3","","enhD"
"227","chr15:73359387-73359568","NEO1","chr15",73359387,73359568,182,"*",-7.14180176957532e-05,7.14180176957532e-05,1.50411765799702e-08,0.665537123202339,1,0.69,0.31,"M",6.87368555706976e-05,"",2.47,307677,4063.46336214926,-0.333847552177396,0.0741970192130865,2.43010960087294e-06,2.08083635728353e-05,"protein_coding","neogenin 1 [Source:HGNC Symbol;Acc:HGNC:7754]","intron",9391,"NM_005477.3","",""
"228","chr15:71060188-71061441","THSD4","chr15",71060188,71061441,1254,"*",-7.1149658101083e-05,7.1149658101083e-05,1.48384301441043e-08,0.66099806714419,1,0.83,0.17,"M",6.87368555706322e-05,"",4.45,-35511,NA,NA,NA,NA,NA,NA,NA,"",31990,"XR_932439.2","","enhD"
"229","chr9:134212100-134213307","RXRA","chr9",134212100,134213307,1208,"*",-7.1149658101083e-05,7.1149658101083e-05,1.48384301441043e-08,0.66099806714419,1,0.83,0.17,"M",6.87368555706322e-05,"",4.4675,-103791,NA,NA,NA,NA,NA,NA,NA,"exon",5357,"XR_001746962.2","","enhD"
"230","chr16:9574234-9574334","GRIN2A","chr16",9574234,9574334,101,"*",7.11404622169383e-05,7.11404622169383e-05,1.69943076803298e-08,0.660842527210213,0.23,0,0.23,"M",5.98839484922349e-05,"",4.245,608594,NA,NA,NA,NA,NA,NA,NA,"",32260,"NR_188388.1","",""
"231","chr10:57458688-57460318","CISD1","chr10",57458688,57460318,1631,"*",-7.09265128729168e-05,7.09265128729168e-05,1.46702893777272e-08,0.657223770566494,1,0.815,0.185,"M",6.87368555706976e-05,"",2.4225,-808844,749.123409170356,0.335119979448061,0.102136001332065,0.000356154834513696,0.00186727049638262,"protein_coding","CDGSH iron sulfur domain 1 [Source:HGNC Symbol;Acc:HGNC:30880]","",-51391,"XR_001747453.1","",""
"232","chr21:29735378-29735625","BACH1","chr21",29735378,29735625,248,"*",-7.09265128729168e-05,7.09265128729168e-05,1.46702893777272e-08,0.657223770566494,1,0.815,0.185,"M",6.87368555706976e-05,"",3.6475,541231,NA,NA,NA,NA,NA,NA,NA,"intron",-12550,"NR_027021.1","",""
"233","chr14:67261220-67262371","EIF2S1","chr14",67261220,67262371,1152,"*",7.07585767744897e-05,7.07585767744897e-05,1.67216961133408e-08,0.654383285709283,0.82,1,-0.18,"U",-5.98839484922591e-05,"",2.8775,-97957,NA,NA,NA,NA,NA,NA,NA,"intron",19548,"XM_047431693.1","",""
"234","chr15:33222361-33224294","RYR3","chr15",33222361,33224294,1934,"*",7.07585767744897e-05,7.07585767744897e-05,1.67216961133408e-08,0.654383285709283,0.82,1,-0.18,"U",-5.98839484922591e-05,"",2.78,-86668,NA,NA,NA,NA,NA,NA,NA,"",23262,"NR_046005.1","",""
"235","chr8:65871197-65871479","DNAJC5B","chr8",65871197,65871479,283,"*",7.07585767744897e-05,7.07585767744897e-05,1.67216961133408e-08,0.654383285709283,0.82,1,-0.18,"U",-5.98839484922591e-05,"",4.515,-150074,NA,NA,NA,NA,NA,NA,NA,"",29033,"NR_186488.1","",""
"236","chr3:159453870-159455025","IL12A","chr3",159453870,159455025,1156,"*",-7.05767643417363e-05,7.05767643417363e-05,1.44075677937699e-08,0.651308095402224,1,0.785,0.215,"M",6.873685557071e-05,"",4.4325,-533810,33.8163708002152,0.936621592585209,0.301804334679948,3.68016901337816e-05,0.000248578688812725,"protein_coding","interleukin 12A [Source:HGNC Symbol;Acc:HGNC:5969]","intron",171226,"NR_037483.1","",""
"237","chr2:53127944-53129837","CHAC2","chr2",53127944,53129837,1894,"*",-6.98724024987783e-05,6.98724024987783e-05,1.45906406404986e-08,0.639394461778138,0.85,0.58,0.27,"M",6.87368555706976e-05,"",3.48,-637967,NA,NA,NA,NA,NA,NA,NA,"intron",79131,"NR_187748.1","",""
"238","chr14:81564841-81564854","SEL1L","chr14",81564841,81564854,14,"*",6.96624975490646e-05,6.96624975490646e-05,1.5945917907109e-08,0.635844112349399,0.725,1,-0.275,"U",-5.98839484922064e-05,"",6.0375,-30988,2991.46359637801,-0.289975296885241,0.0701833939096062,1.66431774708866e-05,0.000120424549285032,"protein_coding","SEL1L adaptor subunit of ERAD E3 ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:10717]","",-30989,"NM_001244984.2","",""
"239","chr5:33787572-33788586","AMACR","chr5",33787572,33788586,1015,"*",-6.91579241692232e-05,6.91579241692232e-05,1.33519926717277e-08,0.627309717075159,0,0.665,-0.665,"U",-6.87368555706462e-05,"",3.5075,219518,NA,NA,NA,NA,NA,NA,NA,"intron",-36087,"XM_017009906.1","",""
"240","chr2:156133973-156135019","NR4A2","chr2",156133973,156135019,1047,"*",-6.89553042793504e-05,6.89553042793504e-05,1.38943964762325e-08,0.623882587742371,0,0.22,-0.22,"U",-6.87368555706625e-05,"",3.24,207329,NA,NA,NA,NA,NA,NA,NA,"intron",119913,"NR_110250.2","","CTCF"
"241","chr2:33371814-33372241","LTBP1","chr2",33371814,33372241,428,"*",-6.89553042793301e-05,6.89553042793301e-05,1.38943964762222e-08,0.623882587742028,0.27,0.49,-0.22,"U",-6.87368555706576e-05,"",29.535,424861,155.558168430412,0.70210681511213,0.143919888369135,4.41823442468892e-08,5.20598940707002e-07,"protein_coding","latent transforming growth factor beta binding protein 1 [Source:HGNC Symbol;Acc:HGNC:6714]","intron",-46275,"NR_039628.1","",""
"242","chr11:70006099-70006733","FADD","chr11",70006099,70006733,635,"*",-6.85026446933569e-05,6.85026446933569e-05,1.28700255801999e-08,0.616226266608748,1,0.7,0.3,"M",6.87368555706754e-05,"",1.905,-196563,NA,NA,NA,NA,NA,NA,NA,"intron",20194,"NM_001378092.1","",""
"243","chr12:117483070-117483868","NOS1","chr12",117483070,117483868,799,"*",-6.85026446932902e-05,6.85026446932902e-05,1.28700255801642e-08,0.61622626660762,0.88,0.67,0.21,"M",6.87368555706681e-05,"",3.2975,-30900,13.5158748604948,2.31057712362003,0.667422284316779,5.43433788219671e-06,4.34296117475493e-05,"protein_coding","nitric oxide synthase 1 [Source:HGNC Symbol;Acc:HGNC:7872]","intron",-29685,"XR_945405.3","",""
"244","chr3:55349336-55351302","WNT5A","chr3",55349336,55351302,1967,"*",-6.85026446932353e-05,6.85026446932353e-05,1.287002558015e-08,0.616226266606692,1,0.835,0.165,"M",6.87368555705769e-05,"",2.175,153959,44.8542883234534,0.402375634275393,0.219711812351458,0.0137967856398897,0.0448369670788968,"protein_coding","Wnt family member 5A [Source:HGNC Symbol;Acc:HGNC:12784]","prom,exon,intron",0,"XR_007095916.1","","enhP"
"245","chr12:98594997-98595225","APAF1","chr12",98594997,98595225,229,"*",-6.77985749705138e-05,6.77985749705138e-05,1.30256306457432e-08,0.604317573928098,0.25,0.095,0.155,"M",6.87368555706515e-05,"SLC25A3",4.135,-50065,1186.72701261749,-0.235698758791482,0.0971405247602469,0.00889941218637992,0.0309607794627467,"protein_coding","apoptotic peptidase activating factor 1 [Source:HGNC Symbol;Acc:HGNC:576]","intron",1313,"NM_213611.3","shores","enhP"
"246","chrX:123938593-123938791","XIAP","chrX",123938593,123938791,199,"*",-6.7798574970513e-05,6.7798574970513e-05,1.30256306457436e-08,0.604317573928084,0.25,0.56,-0.31,"U",-6.87368555706461e-05,"",6.35,78881,NA,NA,NA,NA,NA,NA,NA,"",-21769,"XM_047441783.1","",""
"247","chr15:39120905-39122905","THBS1","chr15",39120905,39122905,2001,"*",6.76719344883309e-05,6.76719344883309e-05,1.45623810179833e-08,0.602175566490033,0.81,1,-0.19,"U",-5.98839484922488e-05,"",2.78,-458174,NA,NA,NA,NA,NA,NA,NA,"intron",6314,"XR_007064587.1","",""
"248","chr10:4867676-4867880","AKR1C1","chr10",4867676,4867880,205,"*",6.74830773258376e-05,6.74830773258376e-05,1.65239780935387e-08,0.598981221049938,0.2,0,0.2,"M",5.98839484922663e-05,"",2.775,-95373,147.976918930398,1.29287983134571,0.171826921034088,6.71296922812253e-16,2.07328699260483e-14,"protein_coding","aldo-keto reductase family 1 member C1 [Source:HGNC Symbol;Acc:HGNC:384]","intron",41471,"NR_073125.2","","enhD"
"249","chr12:91835249-91836926","DCN","chr12",91835249,91836926,1678,"*",6.74830773258324e-05,6.74830773258324e-05,1.65239780935356e-08,0.59898122104985,0.8,1,-0.2,"U",-5.98839484922729e-05,"",3.03,-652032,892.734376100556,4.12479033263417,0.317457558808418,1.02630352629789e-40,1.72187246460494e-38,"protein_coding","decorin [Source:HGNC Symbol;Acc:HGNC:2705]","",-38377,"XR_945201.2","",""
"250","chr2:54732534-54733323","RTN4","chr2",54732534,54733323,790,"*",6.74830773258324e-05,6.74830773258324e-05,1.65239780935356e-08,0.59898122104985,0.8,1,-0.2,"U",-5.98839484922729e-05,"",4.09,379298,NA,NA,NA,NA,NA,NA,NA,"intron",8874,"XR_001738743.2","",""
"251","chr6:52832517-52832907","GSTA1","chr6",52832517,52832907,391,"*",-6.71818367572087e-05,6.71818367572087e-05,1.25667069920583e-08,0.593886013518134,0.09,0.29,-0.2,"U",-6.87368555706515e-05,"",6.18,-28657,NA,NA,NA,NA,NA,NA,NA,"exon,intron",7907,"NM_153699.3","",""
"252","chr21:35981758-35982021","CBR1","chr21",35981758,35982021,264,"*",-6.70356471037225e-05,6.70356471037225e-05,1.24583610644407e-08,0.591413349803198,0,0.215,-0.215,"U",-6.87368555706625e-05,"",2.7175,-87920,822.503484277269,0.320538952585723,0.115495571507304,0.00204073286496352,0.00870844406848972,"protein_coding","carbonyl reductase 1 [Source:HGNC Symbol;Acc:HGNC:1548]","exon,intron",22647,"NR_110418.1","","enhD"
"253","chr3:180481380-180482458","PEX5L","chr3",180481380,180482458,1079,"*",6.69873971788869e-05,6.69873971788869e-05,1.40941651394448e-08,0.590597246641695,0.84,0.4,0.44,"M",5.98839484922641e-05,"",5.2725,-444327,NA,NA,NA,NA,NA,NA,NA,"exon,intron",-60243,"XR_007096299.1","",""
"254","chr15:69154679-69156671","NOX5","chr15",69154679,69156671,1993,"*",-6.63195951912024e-05,6.63195951912024e-05,1.12896867562636e-08,0.579301989389686,0.72,0.91,-0.19,"U",-6.87368555706737e-05,"",3.31,224175,NA,NA,NA,NA,NA,NA,NA,"",-3964,"NM_001324091.2","","enhD"
"255","chr4:107501169-107503135","DKK2","chr4",107501169,107503135,1967,"*",-6.61402351770341e-05,6.61402351770341e-05,1.11615808209366e-08,0.57626827949047,1,0.825,0.175,"M",6.87368555706976e-05,"",3.11,-217363,293.169761783818,3.49669364335035,0.183259504321078,5.96509051523455e-83,5.54007781602409e-80,"protein_coding","dickkopf WNT signaling pathway inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:2892]","",87263,"XR_939059.3","",""
"256","chr2:46445000-46446205","EPAS1","chr2",46445000,46446205,1206,"*",-6.61402351768628e-05,6.61402351768628e-05,1.11615808208642e-08,0.576268279487574,0.67,0.845,-0.175,"U",-6.87368555705957e-05,"",7.605,151333,NA,NA,NA,NA,NA,NA,NA,"",15812,"NR_103805.1","",""
"257","chr19:28727209-28727239","UQCRFS1","chr19",28727209,28727239,31,"*",-6.60906976064676e-05,6.60906976064676e-05,1.11262456667278e-08,0.575430396984117,0,0.685,-0.685,"U",-6.87368555706515e-05,"",1.925,485912,1426.68656376822,0.316671585011194,0.107920212010183,0.00127636921290499,0.0057614965078275,"protein_coding","ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:12587]","prom,intron",456,"NR_110759.1","CpGi",""
"258","chr1:219090232-219091977","TGFB2","chr1",219090232,219091977,1746,"*",6.59600189701302e-05,6.59600189701302e-05,1.54161773527354e-08,0.573220087877535,0.75,1,-0.25,"U",-5.9883948492302e-05,"",5.4025,744896,NA,NA,NA,NA,NA,NA,NA,"intron",81812,"NR_038845.1","","enhD"
"259","chr10:79271370-79271580","PPIF","chr10",79271370,79271580,211,"*",-6.56758399399741e-05,6.56758399399741e-05,1.08311183895114e-08,0.56841346059814,1,0.71,0.29,"M",6.87368555706535e-05,"",2.9375,-75889,2980.73258836215,0.457482567936669,0.11239112059866,7.0783910670934e-06,5.5310564813631e-05,"protein_coding","peptidylprolyl isomerase F [Source:HGNC Symbol;Acc:HGNC:9259]","intron",28459,"XM_011539979.2","",""
"260","chr4:69345183-69347046","UGT2B4","chr4",69345183,69347046,1864,"*",-6.56758399399389e-05,6.56758399399389e-05,1.0831118389493e-08,0.568413460597544,0,0.145,-0.145,"U",-6.87368555706515e-05,"",2.9575,178968,NA,NA,NA,NA,NA,NA,NA,"",64710,"NM_053039.2","","K4m3"
"261","chr18:8859759-8861583","NDUFV2","chr18",8859759,8861583,1825,"*",6.53555728064341e-05,6.53555728064341e-05,1.49814796339679e-08,0.562996436196579,0.805,1,-0.195,"U",-5.98839484922862e-05,"",2.9175,-241047,NA,NA,NA,NA,NA,NA,NA,"",73648,"XM_024451125.2","","enhD"
"262","chr6:148995063-148995111","TAB2","chr6",148995063,148995111,49,"*",6.53555728064341e-05,6.53555728064341e-05,1.49814796339679e-08,0.562996436196579,0.805,1,-0.195,"U",-5.98839484922862e-05,"",3.7275,-222815,NA,NA,NA,NA,NA,NA,NA,"intron",-11617,"XR_007059805.1","",""
"263","chr10:133481251-133481517","CYP2E1","chr10",133481251,133481517,267,"*",6.53555728064201e-05,6.53555728064201e-05,1.49814796339605e-08,0.562996436196342,0.5,0.11,0.39,"M",5.98839484922892e-05,"",4.07,-38889,NA,NA,NA,NA,NA,NA,NA,"",27308,"NM_001396050.1","",""
"264","chr2:201021359-201021833","NDUFB3","chr2",201021359,201021833,475,"*",6.52907230834613e-05,6.52907230834613e-05,1.29504187011032e-08,0.561899562696338,0.815,1,-0.185,"U",-5.98839484922953e-05,"",3.835,-49600,NA,NA,NA,NA,NA,NA,NA,"intron",28777,"XM_017003880.2","",""
"265","chrX:109908376-109909407","ACSL4","chrX",109908376,109909407,1032,"*",-4.53602990407732e-06,6.52720514043185e-05,4.27551621082341e-09,0.561583748393396,0.435,0.885,-0.45,"U",-4.62007868483062e-05,"",2.25,-174973,NA,NA,NA,NA,NA,NA,NA,"",-92962,"XM_047442570.1","",""
"266","chr10:5573870-5574059","CALML3","chr10",5573870,5574059,190,"*",6.52676609823617e-05,6.52676609823617e-05,1.49184900380168e-08,0.561509488438556,0.435,0.86,-0.425,"U",-5.98839484922974e-05,"",3.005,48909,NA,NA,NA,NA,NA,NA,NA,"",-6990,"XR_001747274.2","",""
"267","chr7:81801926-81802770","HGF","chr7",81801926,81802770,845,"*",-6.51591712083224e-05,6.51591712083224e-05,1.10824466304765e-08,0.55967448355749,1,0.7,0.3,"M",6.87368555707181e-05,"",6.755,-31488,157.526898810821,1.44193062628086,0.165759482046383,4.52131802317034e-20,2.04837761659485e-18,"protein_coding","hepatocyte growth factor [Source:HGNC Symbol;Acc:HGNC:4893]","",-31880,"NM_001010934.3","","enhD"
"268","chr6:10385232-10385243","TFAP2A","chr6",10385232,10385243,12,"*",-6.51591712082668e-05,6.51591712082668e-05,1.10824466304487e-08,0.559674483556551,0.62,0.44,0.18,"M",6.87368555707133e-05,"",16.66,34416,NA,NA,NA,NA,NA,NA,NA,"",11426,"XR_007059911.1","CpGi",""
"269","chr6:135491034-135491731","MYB","chr6",135491034,135491731,698,"*",-6.51591712082067e-05,6.51591712082067e-05,1.10824466304243e-08,0.559674483555533,1,0.625,0.375,"M",6.87368555706737e-05,"",3.125,309726,371.483974831315,0.963170798650669,0.108328031332998,1.76873701405648e-20,8.37814317860452e-19,"protein_coding","MYB proto-oncogene, transcription factor [Source:HGNC Symbol;Acc:HGNC:7545]","intron",6010,"XM_011535910.4","",""
"270","chr4:111313387-111313924","PITX2","chr4",111313387,111313924,538,"*",-6.51591712081673e-05,6.51591712081673e-05,1.10824466304077e-08,0.559674483554868,0,0.3,-0.3,"U",-6.87368555706515e-05,"",2.89,-671264,NA,NA,NA,NA,NA,NA,NA,"",-302930,"XR_001741518.2","",""
"271","chr6:27662417-27662492","H2AC13","chr6",27662417,27662492,76,"*",-6.5159171208108e-05,6.5159171208108e-05,1.10824466303835e-08,0.559674483553865,1,0.775,0.225,"M",6.87368555706131e-05,"",4.74,-145681,101.325868088111,-2.5443806247179,0.200917525355364,5.5136549217795e-38,7.54128812037743e-36,"protein_coding","H2A clustered histone 13 [Source:HGNC Symbol;Acc:HGNC:4725]","",6082,"XR_007059535.1","",""
"272","chr4:152661111-152661873","FBXW7","chr4",152661111,152661873,763,"*",-6.51591712081017e-05,6.51591712081017e-05,1.10824466303862e-08,0.559674483553757,1,0.835,0.165,"M",6.87368555705769e-05,"",3.0225,-125019,NA,NA,NA,NA,NA,NA,NA,"intron",18125,"NM_152680.3","","enhD"
"273","chr19:33411067-33411082","CEBPG","chr19",33411067,33411082,16,"*",6.49540185998529e-05,6.49540185998529e-05,1.27262895036291e-08,0.556204515615919,0.785,1,-0.215,"U",-5.98839484923249e-05,"",4.6525,37382,NA,NA,NA,NA,NA,NA,NA,"intron",9200,"XR_007067229.1","",""
"274","chr9:98954777-98955395","TGFBR1","chr9",98954777,98955395,619,"*",6.48844689796265e-05,6.48844689796265e-05,1.26801111417018e-08,0.555028147670444,0.445,0,0.445,"M",5.98839484922663e-05,"",3.47,-148643,2997.00100401415,-0.338691960268237,0.0664447753851843,1.19988997506987e-07,1.30338925654519e-06,"protein_coding","transforming growth factor beta receptor 1 [Source:HGNC Symbol;Acc:HGNC:11772]","intron",10872,"NM_001855.5","",""
"275","chr13:37533265-37533397","CSNK1A1L","chr13",37533265,37533397,133,"*",6.43047189292567e-05,6.43047189292567e-05,1.4232411750212e-08,0.545222208063259,0.65,1,-0.35,"U",-5.98839484922879e-05,"",3.1625,-427601,NA,NA,NA,NA,NA,NA,NA,"",-1543,"NR_040244.1","",""
"276","chr2:156389571-156389657","NR4A2","chr2",156389571,156389657,87,"*",6.43047189291767e-05,6.43047189291767e-05,1.42324117501723e-08,0.545222208061906,0.175,0,0.175,"M",5.98839484922752e-05,"",3.4875,-47223,NA,NA,NA,NA,NA,NA,NA,"",-10624,"XM_047443963.1","",""
"277","chr6:90905664-90906547","MAP3K7","chr6",90905664,90906547,884,"*",-6.393451732661e-05,6.393451732661e-05,1.01992468770591e-08,0.538960587981086,1,0.69,0.31,"M",6.87368555706295e-05,"",2.7775,-318578,NA,NA,NA,NA,NA,NA,NA,"intron",263927,"XR_942782.2","",""
"278","chr2:155437287-155439275","NR4A2","chr2",155437287,155439275,1989,"*",-6.38476650507028e-05,6.38476650507028e-05,9.54743013691696e-09,0.537491561507093,0,0.17,-0.17,"U",-6.87368555706737e-05,"",2.9225,903073,NA,NA,NA,NA,NA,NA,NA,"",-33967,"XR_923498.3","",""
"279","chr1:17368505-17368728","SDHB","chr1",17368505,17368728,224,"*",-6.38476650506978e-05,6.38476650506978e-05,9.54743013691891e-09,0.537491561507007,0,0.255,-0.255,"U",-6.87368555706515e-05,"",3.6975,-314473,NA,NA,NA,NA,NA,NA,NA,"",-3468,"NM_207421.4","","enhD"
"280","chr3:159377520-159378976","IL12A","chr3",159377520,159378976,1457,"*",-6.38476650505786e-05,6.38476650505786e-05,9.54743013686841e-09,0.537491561504992,0.95,0.78,0.17,"M",6.87368555705956e-05,"",4.7075,-609859,33.8163708002152,0.936621592585209,0.301804334679948,3.68016901337816e-05,0.000248578688812725,"protein_coding","interleukin 12A [Source:HGNC Symbol;Acc:HGNC:5969]","intron",94876,"NR_037483.1","",""
"281","chr6:19675330-19676138","ID4","chr6",19675330,19676138,809,"*",-6.38476650505736e-05,6.38476650505736e-05,9.54743013687039e-09,0.537491561504907,0.7,0.87,-0.17,"U",-6.87368555705734e-05,"",4.56,-161232,316.006710513872,0.56557657928153,0.148672685257824,1.09224824490516e-05,8.16908703156704e-05,"protein_coding","inhibitor of DNA binding 4, HLH protein [Source:HGNC Symbol;Acc:HGNC:5363]","",128622,"NR_134651.1","",""
"282","chr3:159933536-159934817","IL12A","chr3",159933536,159934817,1282,"*",-6.36496300878185e-05,6.36496300878185e-05,9.99545783389242e-09,0.534141982003106,1,0.75,0.25,"M",6.87368555706242e-05,"",3.0975,-54018,33.8163708002152,0.936621592585209,0.301804334679948,3.68016901337816e-05,0.000248578688812725,"protein_coding","interleukin 12A [Source:HGNC Symbol;Acc:HGNC:5969]","intron",-54018,"NM_001354583.2","",""
"283","chr6:55836760-55837115","HMGCLL1","chr6",55836760,55837115,356,"*",-6.36496300878185e-05,6.36496300878185e-05,9.99545783389242e-09,0.534141982003106,1,0.75,0.25,"M",6.87368555706242e-05,"",2.305,-257563,NA,NA,NA,NA,NA,NA,NA,"intron",38476,"NM_021073.4","","enhD"
"284","chr5:53859357-53859458","NDUFS4","chr5",53859357,53859458,102,"*",6.36296442386198e-05,6.36296442386198e-05,1.37556631804115e-08,0.533803939720718,0.625,0.92,-0.295,"U",-5.98839484923131e-05,"",3.1075,298724,906.616717215064,0.239809397385656,0.100063398076945,0.00945092730236829,0.0325008416421697,"protein_coding","NADH:ubiquinone oxidoreductase subunit S4 [Source:HGNC Symbol;Acc:HGNC:7711]","",-39676,"NR_147168.1","",""
"285","chr5:121234292-121235141","FTMT","chr5",121234292,121235141,850,"*",-6.34509749857034e-05,6.34509749857034e-05,9.85372500018679e-09,0.530781913413622,1,0.78,0.22,"M",6.87368555706131e-05,"",3.16,-616741,NA,NA,NA,NA,NA,NA,NA,"",-87409,"NR_104999.1","",""
"286","chr11:70764478-70765174","FADD","chr11",70764478,70765174,697,"*",6.32631009306966e-05,6.32631009306966e-05,1.34982612193999e-08,0.527604196333685,0.19,0,0.19,"M",5.98839484922663e-05,"",3.73,561182,NA,NA,NA,NA,NA,NA,NA,"intron",-46476,"XM_017017390.2","",""
"287","chr6:156351856-156352443","NOX3","chr6",156351856,156352443,588,"*",6.32631009306886e-05,6.32631009306886e-05,1.34982612193988e-08,0.52760419633355,0.81,1,-0.19,"U",-5.98839484922281e-05,"",2.795,-896017,9.31090439360755,1.04254238509772,0.647917532476223,0.0018091663243549,0.00781499302914605,"protein_coding","NADPH oxidase 3 [Source:HGNC Symbol;Acc:HGNC:7890]","exon,intron",-26307,"NR_145751.1","",""
