"","seqnames","start","end","width","strand","average_shap_value","reliability_shap_value","z_score","gene_symbol","annotated_genes","dist_to_TSS"
"2249","chr1",154567337,154568736,1400,"*",2.71655744975742e-05,2.71655744975742e-05,0.24828467945268,"CHRNB2","CHRNB2","0"
"2250","chr14",90399537,90399800,264,"*",2.71655744975742e-05,2.71655744975742e-05,0.24828467945268,"CALM1","CALM1, TTC7B","3035, 416679"
"2251","chr13",87670242,87671794,1553,"*",2.71655744975742e-05,2.71655744975742e-05,0.24828467945268,"SLITRK5","SLITRK5","0"
"2252","chr21",25606829,25608596,1768,"*",2.71655744975742e-05,2.71655744975742e-05,0.24828467945268,"MRPL39","MRPL39","0"
"2253","chr12",96489279,96490086,808,"*",2.71655744975742e-05,2.71655744975742e-05,0.24828467945268,"CFAP54","CFAP54","0"
"2254","chr9",113597321,113599065,1745,"*",2.71655744974001e-05,2.71655744974001e-05,0.248284679450703,"RGS3","RGS3, ZNF618","152590, -277217"
"2255","chr18",9477067,9479045,1979,"*",2.71655744972801e-05,2.71655744972801e-05,0.248284679449341,"RALBP1","RALBP1, PPP4R1","2058, 136195"
"2256","chr19",2786678,2788582,1905,"*",2.71655744972587e-05,2.71655744972587e-05,0.248284679449098,"SGTA","SGTA, ZNF554","-3316, -31286"
"2257","chr8",58556152,58557867,1716,"*",2.71655744972587e-05,2.71655744972587e-05,0.248284679449098,"SDCBP","SDCBP, NSMAF","3228, 101986"
"2258","chr2",229923708,229925657,1950,"*",2.71655744972587e-05,2.71655744972587e-05,0.248284679449098,"TRIP12","TRIP12","-469"
"2259","chr9",133476793,133477898,1106,"*",2.71655744972587e-05,2.71655744972587e-05,0.248284679449098,"SLC2A6","GBGT1, ADAMTSL2","-312860, -54266"
"2260","chr6",136823375,136823914,540,"*",2.71655744972587e-05,2.71655744972587e-05,0.248284679449098,"PEX7","PEX7, SLC35D3","811, -98387"
"2261","chr2",3573465,3574801,1337,"*",2.71655744972587e-05,2.71655744972587e-05,0.248284679449098,"RPS7","RPS7","-459"
"2262","chr20",35281302,35283274,1973,"*",2.71655744972587e-05,2.71655744972587e-05,0.248284679449098,"EIF6","MMP24OS, MMP24-AS1-EDEM2, EIF6","-3173, -3171, 1711"
"2263","chr16",55511098,55512345,1248,"*",2.71655744972587e-05,2.71655744972587e-05,0.248284679449098,"LPCAT2","LPCAT2, CAPNS2","2026, -54339"
"2264","chr10",99427001,99428648,1648,"*",2.71655744972587e-05,2.71655744972587e-05,0.248284679449098,"GOT1","CNNM1, GOT1","97645, 1976"
"2265","chrX",49234355,49234496,142,"*",2.71655744972587e-05,2.71655744972587e-05,0.248284679449098,"CCDC22","CCDC22, CACNA1F","-974, -984"
"2266","chr3",194133797,194133969,173,"*",2.70872897659774e-05,2.70872897659774e-05,0.247395837687965,"HES1","HES1","-2179"
"2267","chr8",27308052,27309489,1438,"*",-2.70558763726555e-05,2.70558763726555e-05,0.247039171255234,"PTK2B","PTK2B","-1993"
"2268","chr3",187290607,187291602,996,"*",2.70384810655425e-05,2.70384810655425e-05,0.246841665622186,"MASP1","RPL39L, SST","-109699, 378792"
"2269","chr1",113978653,113979614,962,"*",2.69687885897333e-05,2.69687885897333e-05,0.24605037999187,"OLFML3","OLFML3","0"
"2270","chr2",68316318,68317611,1294,"*",-2.6893136289165e-05,2.6893136289165e-05,0.245191426745557,"CNRIP1","DNAAF10, CNRIP1","-55088, 2440"
"2271","chr9",137113587,137113773,187,"*",-2.6893136289165e-05,2.6893136289165e-05,0.245191426745557,"DPP7","MAN1B1, DPP7","26730, 4536"
"2272","chr15",38256677,38257624,948,"*",-2.68931362890529e-05,2.68931362890529e-05,0.245191426744284,"SPRED1","SPRED1, FAM98B","3841, -196503"
"2273","chr12",114400809,114400947,139,"*",-2.67510893244846e-05,2.67510893244846e-05,0.243578631093279,"TBX5","RBM19, TBX5","-434484, 7495"
"2274","chrX",72309486,72309497,12,"*",-2.67303097305215e-05,2.67303097305215e-05,0.243342700400392,"CITED1","CITED1","-2299"
"2275","chr7",6753741,6753913,173,"*",-2.66866323087428e-05,2.66866323087428e-05,0.242846788670734,"RSPH10B2","RSPH10B2","-190"
"2276","chr4",54231646,54231672,27,"*",2.66730518693476e-05,2.66730518693476e-05,0.242692596895768,"PDGFRA","GSX2, KIT","132123, -425595"
"2277","chr4",87003364,87005259,1896,"*",-2.66070541000077e-05,2.66070541000077e-05,0.241943260817444,"AFF1","C4orf36, KLHL8","-67162, 235055"
"2278","chr19",42245373,42245991,619,"*",-2.6607054099842e-05,2.6607054099842e-05,0.241943260815564,"GSK3A","DEDD2, ERF","-13224, 9137"
"2279","chr2",9950779,9950822,44,"*",-2.66070540997871e-05,2.66070540997871e-05,0.24194326081494,"GRHL1","GRHL1","-871"
"2280","chr1",1918788,1918801,14,"*",-2.66070540997871e-05,2.66070540997871e-05,0.24194326081494,"TMEM52","TMEM52","478"
"2281","chr16",29820245,29820482,238,"*",-2.66070540997606e-05,2.66070540997606e-05,0.241943260814638,"MVP","MVP","0"
"2282","chr3",86990436,86991340,905,"*",-2.66070540997606e-05,2.66070540997606e-05,0.241943260814638,"VGLL3","VGLL3","0"
"2283","chr15",70101122,70101749,628,"*",-2.66070540997606e-05,2.66070540997606e-05,0.241943260814638,"TLE3","TLE3","-2946"
"2284","chr4",153785883,153786749,867,"*",-2.66070540997606e-05,2.66070540997606e-05,0.241943260814638,"SFRP2","RNF175, SFRP2","-25859, 2334"
"2285","chr2",202908315,202910298,1984,"*",-2.66070540997422e-05,2.66070540997422e-05,0.24194326081443,"WDR12","CARF","-1916"
"2286","chr1",28367283,28369271,1989,"*",-2.66070540997422e-05,2.66070540997422e-05,0.24194326081443,"PHACTR4","PHACTR4","-311"
"2287","chr5",115263283,115265173,1891,"*",-2.66070540997422e-05,2.66070540997422e-05,0.24194326081443,"PGGT1B","PGGT1B","-406"
"2288","chr10",37974786,37975444,659,"*",-2.66070540996881e-05,2.66070540996881e-05,0.241943260813816,"ZNF25","ZNF248, ZNF25","-116680, 1203"
"2289","chr17",1493414,1493676,263,"*",-6.72782592925618e-06,2.65096455345272e-05,0.240837287794685,"CRK","MYO1C","-728"
"2290","chr19",49690363,49690707,345,"*",-6.54944895005547e-06,2.64891836804533e-05,0.240604964708006,"CPT1C","ADM5, CPT1C","769, -191"
"2291","chr1",155320417,155320456,40,"*",-5.71579116488867e-07,2.64409877655719e-05,0.240057750185308,"RUSC1","RUSC1","-438"
"2292","chr1",161198161,161198284,124,"*",2.64349415383723e-05,2.64349415383723e-05,0.239989101559397,"ADAMTS4","ADAMTS4","770"
"2293","chr2",170717412,170717504,93,"*",-2.6387595396964e-05,2.6387595396964e-05,0.239451535331303,"SP5","SP5, ERICH2","2075, -49374"
"2294","chr15",89090668,89091511,844,"*",2.62602981059933e-05,2.62602981059933e-05,0.238006206894431,"ABHD2","LOC124903573","-2291"
"2295","chr11",76208413,76208583,171,"*",2.61520679088401e-05,2.61520679088401e-05,0.236777365491122,"WNT11","UVRAG, WNT11","393203, 2153"
"2296","chrX",70453770,70453956,187,"*",-2.60741936909397e-05,2.60741936909397e-05,0.235893184682775,"DLG3","DLG3, TEX11","8935, 454755"
"2297","chr14",91835858,91835909,52,"*",-2.59947031695782e-05,2.59947031695782e-05,0.234990652428479,"TC2N","PPP4R3A, FBLN5","-325304, 112078"
"2298","chr17",4968324,4969381,1058,"*",2.59139189184859e-05,2.59139189184859e-05,0.234073431217682,"SPAG7","SPAG7","-507"
"2299","chr10",80076320,80078225,1906,"*",-2.58904823137377e-05,2.58904823137377e-05,0.233807332928802,"TMEM254","TMEM254","-421"
"2300","chr12",104957264,104957588,325,"*",2.58641859170645e-05,2.58641859170645e-05,0.233508764674842,"SLC41A2","CHST11, SLC41A2","500316, 1156"
"2301","chr10",59175647,59176781,1135,"*",2.58641859170125e-05,2.58641859170125e-05,0.233508764674251,"PHYHIPL","PHYHIPL","0"
"2302","chr22",48489988,48490041,54,"*",-2.58048917051722e-05,2.58048917051722e-05,0.232835540524222,"FAM19A5","TAFA5","435"
"2303","chr13",38688203,38688380,178,"*",2.57904876905577e-05,2.57904876905577e-05,0.232671997908596,"FREM2","FREM2, STOML3","1126, 302479"
"2304","chr2",112139247,112140363,1117,"*",-2.57737186001651e-05,2.57737186001651e-05,0.23248160231557,"FBLN7","FBLN7, ZC3H8","862, 114773"
"2305","chr22",42647545,42648382,838,"*",-2.57343553421733e-05,2.57343553421733e-05,0.232034673431934,"CYB5R3","ATP5MGL, CYB5R3","-6944, 72488"
"2306","chr3",155079378,155079720,343,"*",-2.56651387839834e-05,2.56651387839834e-05,0.231248791351557,"MME","MME, STRIT1","55254, 213963"
"2307","chr9",127770648,127770909,262,"*",-2.56651387839834e-05,2.56651387839834e-05,0.231248791351557,"SH2D3C","TOR2A, SH2D3C","-35335, 7801"
"2308","chr5",69188689,69189108,420,"*",2.56487967423529e-05,2.56487967423529e-05,0.231063244453387,"CENPH","CENPH","-466"
"2309","chr6",136550721,136550904,184,"*",2.56487967423529e-05,2.56487967423529e-05,0.231063244453387,"MAP7","MAP7","0"
"2310","chr5",150289015,150289679,665,"*",2.56487967423528e-05,2.56487967423528e-05,0.231063244453386,"CAMK2A","SLC6A7, CAMK2A","98953, 414"
"2311","chr5",160120392,160122212,1821,"*",2.56487967423528e-05,2.56487967423528e-05,0.231063244453386,"PWWP2A","PWWP2A","-942"
"2312","chr21",29298473,29298587,115,"*",-7.64068176320197e-06,2.56133750708798e-05,0.230661068188116,"BACH1","BACH1, GRIK1","104326, 641446"
"2313","chr7",73556527,73556587,61,"*",-2.5590282607074e-05,2.5590282607074e-05,0.230398877261966,"BCL7B","BAZ1B, BCL7B","-34234, 1103"
"2314","chr17",29623395,29624591,1197,"*",-2.55902826070309e-05,2.55902826070309e-05,0.230398877261477,"CORO6","CORO6","-483"
"2315","chr13",95679031,95680869,1839,"*",-2.55808903080346e-05,2.55808903080346e-05,0.23029223746794,"DNAJC3","DNAJC3, UGGT2","1892, 372613"
"2316","chr8",16193102,16193150,49,"*",-2.54988145638866e-05,2.54988145638866e-05,0.229360352695765,"MSR1","TUSC3, MSR1","775887, 374212"
"2317","chr4",41936255,41937358,1104,"*",-2.54487866401779e-05,2.54487866401779e-05,0.228792337616869,"TMEM33","TMEM33, DCAF4L1","1126, -44398"
"2318","chr14",103921987,103922013,27,"*",-2.5389276554558e-05,2.5389276554558e-05,0.228116662444434,"C14orf2","PPP1R13B, TDRD9","-74412, -6443"
"2319","chr11",102111537,102111867,331,"*",-2.53892765545573e-05,2.53892765545573e-05,0.228116662444427,"YAP1","YAP1, BIRC3","1090, -205617"
"2320","chr10",121599400,121599470,71,"*",2.53480279149411e-05,2.53480279149411e-05,0.227648327011951,"FGFR2","FGFR2","-942"
"2321","chr1",35554122,35554820,699,"*",2.53480279149007e-05,2.53480279149007e-05,0.227648327011493,"KIAA0319L","NCDN","-2653"
"2322","chr3",196504275,196506141,1867,"*",2.53480279146589e-05,2.53480279146589e-05,0.227648327008748,"RNF168","RNF168","-507"
"2323","chr1",235500727,235502423,1697,"*",-2.5089332973371e-05,2.5089332973371e-05,0.22471111481619,"B3GALNT2","ARID4B, GNG4","-172508, 148331"
"2324","chr1",160100469,160101312,844,"*",-2.5089332973143e-05,2.5089332973143e-05,0.224711114813602,"IGSF8","IGSF8","-1526"
"2325","chr1",3531051,3531861,811,"*",-2.5089332973143e-05,2.5089332973143e-05,0.224711114813602,"MEGF6","ARHGEF16, TPRG1L","76386, -93154"
"2326","chr16",31072450,31072959,510,"*",-2.5089332973143e-05,2.5089332973143e-05,0.224711114813602,"ZNF668","ZNF646","-1463"
"2327","chr8",33597534,33598129,596,"*",-2.5089332973143e-05,2.5089332973143e-05,0.224711114813602,"DUSP26","RNF122, DUSP26","-30406, 1894"
"2328","chr21",15731864,15732803,940,"*",-2.50893329731267e-05,2.50893329731267e-05,0.224711114813416,"USP25","USP25","1882"
"2329","chr7",105678285,105680184,1900,"*",-2.50893329730054e-05,2.50893329730054e-05,0.224711114812039,"ATXN7L1","EFCAB10, CDHR3","-77410, -196637"
"2330","chr16",75247624,75249167,1544,"*",-2.50893329729998e-05,2.50893329729998e-05,0.224711114811975,"BCAR1","LDHD, BCAR1","-130844, 18886"
"2331","chr1",222714297,222716288,1992,"*",-2.50893329729431e-05,2.50893329729431e-05,0.224711114811331,"AIDA","AIDA","-1087"
"2332","chr17",77376560,77376687,128,"*",-8.31002538817523e-06,2.49552246226303e-05,0.223188453874471,"SEPT9","SEC14L1, TNRC6C","287811, -582016"
"2333","chr22",29205617,29205648,32,"*",-2.49536336767318e-05,2.49536336767318e-05,0.223170390337289,"EMID1","EMID1","-248"
"2334","chr14",96796248,96796686,439,"*",2.48986383490251e-05,2.48986383490251e-05,0.222545975548698,"VRK1","VRK1","-618"
"2335","chr17",21283956,21284011,56,"*",2.48986383488774e-05,2.48986383488774e-05,0.222545975547021,"MAP2K3","MAP2K3","-661"
"2336","chr19",45340774,45340888,115,"*",2.48986383488672e-05,2.48986383488672e-05,0.222545975546905,"KLC3","KLC3, ERCC2","7340, 30030"
"2337","chr6",26103217,26103395,179,"*",2.48986383488672e-05,2.48986383488672e-05,0.222545975546905,"HIST1H2BD","H4C3","-538"
"2338","chr6",46492021,46494019,1999,"*",2.48986383488672e-05,2.48986383488672e-05,0.222545975546905,"RCAN2","RCAN2","-49"
"2339","chr5",138752084,138752776,693,"*",2.48986383488475e-05,2.48986383488475e-05,0.222545975546682,"CTNNA1","CTNNA1, LRRTM2","141117, 122592"
"2340","chr3",49813767,49814433,667,"*",2.47807420964167e-05,2.47807420964167e-05,0.22120738613178,"UBA7","UBA7","0"
"2341","chr16",21837089,21837220,132,"*",-2.47701267274681e-05,2.47701267274681e-05,0.221086859650091,"NPIPB3","CRYM, VWA3A","-534006, -255318"
"2342","chr22",27800658,27802017,1360,"*",1.11961120486576e-06,2.47449558263141e-05,0.220801070228004,"MN1","MN1","0"
"2343","chr12",72272534,72272884,351,"*",-8.56921148818565e-06,2.47001973454557e-05,0.220292884196059,"TRHDE","TRHDE","241235"
"2344","chr15",28318739,28320552,1814,"*",-2.46638602847479e-05,2.46638602847479e-05,0.219880314637406,"HERC2","GOLGA6L7","528123"
"2345","chr11",66840314,66842118,1805,"*",-2.46638602847479e-05,2.46638602847479e-05,0.219880314637406,"C11orf80","RCE1","-717"
"2346","chr2",207766956,207767246,291,"*",-2.46638602847479e-05,2.46638602847479e-05,0.219880314637406,"FZD5","CCNYL1, FZD5","55416, 2660"
"2347","chr14",22919880,22921861,1982,"*",-2.46638602847479e-05,2.46638602847479e-05,0.219880314637406,"RBM23","RBM23","-698"
"2348","chr19",11815149,11817060,1912,"*",-2.46638602847479e-05,2.46638602847479e-05,0.219880314637406,"ZNF440","ZNF440, ZNF439","876, -31666"
"2349","chr9",26957639,26959405,1767,"*",-2.46638602847479e-05,2.46638602847479e-05,0.219880314637406,"IFT74","PLAA, LRRC19","-10397, 46267"
"2350","chr19",46743199,46744915,1717,"*",-2.46638602844992e-05,2.46638602844992e-05,0.219880314634583,"FKRP","FKRP","-1131"
"2351","chr1",1372580,1373939,1360,"*",-2.46638602844992e-05,2.46638602844992e-05,0.219880314634583,"AURKAIP1","MXRA8, AURKAIP1","-10803, 1268"
"2352","chr10",102429841,102431444,1604,"*",-2.46638602844979e-05,2.46638602844979e-05,0.219880314634568,"CUEDC2","PSD, CUEDC2","-8302, 1140"
"2353","chr5",64765550,64767377,1828,"*",-2.46638602844979e-05,2.46638602844979e-05,0.219880314634568,"SREK1IP1","CWC27, SREK1IP1","0, 1314"
"2354","chr5",131545797,131547756,1960,"*",-2.46638602844979e-05,2.46638602844979e-05,0.219880314634568,"RAPGEF6","HINT1, RAPGEF6","-321329, 249227"
"2355","chr19",12608174,12609946,1773,"*",-2.46638602843636e-05,2.46638602843636e-05,0.219880314633043,"CTD-2192J16","ZNF791, ZNF490","-972, 867"
"2356","chr4",142847574,142848993,1420,"*",-2.46638602843636e-05,2.46638602843636e-05,0.219880314633043,"INPP4B","INPP4B","-142"
"2357","chr2",131090019,131092017,1999,"*",-2.46638602843557e-05,2.46638602843557e-05,0.219880314632954,"FAM168B","ARHGEF4, FAM168B","253105, 1443"
"2358","chr11",65114283,65116124,1842,"*",-2.46638602843557e-05,2.46638602843557e-05,0.219880314632954,"MRPL49","TM7SF2, ZNHIT2","2438, 1577"
"2359","chr8",97642582,97643230,649,"*",-2.46638602843557e-05,2.46638602843557e-05,0.219880314632954,"MTDH","MTDH","-954"
"2360","chr12",4650389,4652016,1628,"*",-2.46638602843557e-05,2.46638602843557e-05,0.219880314632954,"NDUFA9","AKAP3","-1338"
"2361","chr6",43054591,43055391,801,"*",-2.46638602843513e-05,2.46638602843513e-05,0.219880314632904,"CUL7","KLC4, CUL7","13814, 2794"
"2362","chr4",109436025,109437913,1889,"*",-2.46638602843513e-05,2.46638602843513e-05,0.219880314632904,"SEC24B","SEC24B, MCUB","2253, -122296"
"2363","chr15",43368247,43369939,1693,"*",-2.46638602843513e-05,2.46638602843513e-05,0.219880314632904,"ZSCAN29","TUBGCP4","0"
"2364","chr1",112958183,112958322,140,"*",-2.46638602842549e-05,2.46638602842549e-05,0.21988031463181,"SLC16A1","NUTF2P4, LRIG2","210088, -114876"
"2365","chr17",78128325,78129209,885,"*",-2.46638602842251e-05,2.46638602842251e-05,0.219880314631471,"TMC6","TMC8","-1561"
"2366","chr8",85106701,85107770,1070,"*",-2.46638602842251e-05,2.46638602842251e-05,0.219880314631471,"LRRCC1","LRRCC1","0"
"2367","chr11",118400780,118402590,1811,"*",-2.46638602842251e-05,2.46638602842251e-05,0.219880314631471,"ATP5L","ATP5MG, KMT2A","0, 0"
"2368","chr12",121794041,121795284,1244,"*",-2.46638602842251e-05,2.46638602842251e-05,0.219880314631471,"RHOF","TMEM120B, SETD1B","81289, -8725"
"2369","chr18",59138960,59140941,1982,"*",-2.46638602842251e-05,2.46638602842251e-05,0.219880314631471,"SEC11C","SEC11C, GRP","0, -79217"
"2370","chr10",119871570,119873557,1988,"*",-2.46638602842251e-05,2.46638602842251e-05,0.219880314631471,"MCMBP","INPP5F, SEC23IP","145528, -19150"
"2371","chr19",16470992,16472455,1464,"*",-2.46638602842251e-05,2.46638602842251e-05,0.219880314631471,"EPS15L1","KLF2, EPS15L1","146166, 0"
"2372","chr10",28678662,28680488,1827,"*",-2.46638602842251e-05,2.46638602842251e-05,0.219880314631471,"BAMBI","BAMBI, LYZL1","1152, -608573"
"2373","chr1",92831751,92833456,1706,"*",-2.46638602842251e-05,2.46638602842251e-05,0.219880314631471,"RPL5","RPL5, DIPK1A","0, 128066"
"2374","chr2",45651769,45652457,689,"*",-2.46638602842251e-05,2.46638602842251e-05,0.219880314631471,"PRKCE","PRKCE, EPAS1","424, -641210"
"2375","chr5",139403562,139404413,852,"*",-2.46638602842251e-05,2.46638602842251e-05,0.219880314631471,"SPATA24","SPATA24","0"
"2376","chr6",30721854,30722936,1083,"*",-2.46638602842251e-05,2.46638602842251e-05,0.219880314631471,"TUBB","LOC105375012","-240220"
"2377","chr1",37858748,37860487,1740,"*",-2.46638602842251e-05,2.46638602842251e-05,0.219880314631471,"MTF1","MTF1","0"
"2378","chr1",151326689,151328059,1371,"*",-2.46638602842251e-05,2.46638602842251e-05,0.219880314631471,"PI4KB","ZNF687, PI4KB","45071, 0"
"2379","chr2",172102104,172104089,1986,"*",-2.46638602842251e-05,2.46638602842251e-05,0.219880314631471,"DLX2","DLX2","0"
"2380","chr10",122373968,122375860,1893,"*",-2.46638602842251e-05,2.46638602842251e-05,0.219880314631471,"PLEKHA1","PLEKHA1, ARMS2","0, -78793"
"2381","chr12",67649944,67651623,1680,"*",-2.46638602842251e-05,2.46638602842251e-05,0.219880314631471,"DYRK2","DYRK2, IFNG","1606, 508117"
"2382","chr7",73842170,73843169,1000,"*",-2.46638602842251e-05,2.46638602842251e-05,0.219880314631471,"WBSCR27","METTL27","0"
"2383","chr7",156638282,156640175,1894,"*",-2.46638602842241e-05,2.46638602842241e-05,0.219880314631459,"RNF32","RNF32","-106"
"2384","chr3",177191869,177193804,1936,"*",-2.46638602842241e-05,2.46638602842241e-05,0.219880314631459,"TBL1XR1","TBL1XR1","34196"
"2385","chr9",122826136,122826867,732,"*",-2.46638602842097e-05,2.46638602842097e-05,0.219880314631296,"PDCL","OR1K1, PDCL","26013, 1721"
"2386","chr4",17805825,17807500,1676,"*",-2.46638602842097e-05,2.46638602842097e-05,0.219880314631296,"NCAPG","FAM184B, NCAPG","-24204, -3479"
"2387","chr20",10672627,10673228,602,"*",-2.46638602842064e-05,2.46638602842064e-05,0.219880314631259,"JAG1","MKKS, JAG1","-238405, 771"
"2388","chr14",30621900,30623088,1189,"*",-2.46638602842064e-05,2.46638602842064e-05,0.219880314631259,"SCFD1","SCFD1","0"
"2389","chr4",67700457,67701825,1369,"*",-2.46638602842064e-05,2.46638602842064e-05,0.219880314631259,"UBA6","UBA6","0"
"2390","chr11",22625014,22626228,1215,"*",-2.46638602842064e-05,2.46638602842064e-05,0.219880314631259,"GAS2","GAS2, FANCF","0, 0"
"2391","chr20",10673285,10675112,1828,"*",-2.46638602842064e-05,2.46638602842064e-05,0.219880314631259,"JAG1","JAG1","0"
"2392","chr17",36948485,36949588,1104,"*",-2.46638602842064e-05,2.46638602842064e-05,0.219880314631259,"AATF","TBC1D3K","-974827"
"2393","chr14",105314160,105315587,1428,"*",-2.46638602842064e-05,2.46638602842064e-05,0.219880314631259,"PACS2","PACS2, BRF1","13597, 2"
"2394","chr3",9730713,9732684,1972,"*",-2.46638602842064e-05,2.46638602842064e-05,0.219880314631259,"BRPF1","BRPF1","0"
"2395","chr14",24298971,24300466,1496,"*",-2.46638602842064e-05,2.46638602842064e-05,0.219880314631259,"DHRS1","DHRS2, NYNRIN","668856, -98537"
"2396","chr13",44437076,44438495,1420,"*",-2.46638602842064e-05,2.46638602842064e-05,0.219880314631259,"TSC22D1","SERP2, TSC22D1","63411, 138652"
"2397","chr6",26383039,26383589,551,"*",-2.46638602842064e-05,2.46638602842064e-05,0.219880314631259,"BTN2A2","BTN2A2","0"
"2398","chr19",34481337,34482337,1001,"*",-2.46638602842064e-05,2.46638602842064e-05,0.219880314631259,"WTIP","WTIP","0"
"2399","chr7",97023986,97024944,959,"*",-2.46638602842064e-05,2.46638602842064e-05,0.219880314631259,"DLX5","DLX5","6"
