start,end,chrom,gene_symbol,segment_id,length
72998388,73002856,chrX,PABPC1L2B-AS1,chrX:72998388-73002856,4468
103273691,103276750,chrX,TCEAL5,chrX:103273691-103276750,3059
42777366,42778163,chrX,PPP1R2C,chrX:42777366-42778163,797
104647216,104647999,chrX,PHBP10,chrX:104647216-104647999,783
70444835,70505490,chrX,DLG3,chrX:70444835-70505490,60655
37983007,38033461,chr20,TTI1,chr20:37983007-38033461,50454
13968489,13968595,chr21,RNU6-954P,chr21:13968489-13968595,106
40066286,40099233,chr18,LINC01477,chr18:40066286-40099233,32947
14000927,14005279,chr21,NF1P3,chr21:14000927-14005279,4352
14007134,14014880,chr21,PPP6R2P1,chr21:14007134-14014880,7746
37672689,37673176,chr18,RPL12P40,chr18:37672689-37673176,487
14019060,14020725,chr21,FRG2MP,chr21:14019060-14020725,1665
14064325,14069087,chr21,ANKRD20A18P,chr21:14064325-14069087,4762
14070871,14070986,chr21,RNA5SP488,chr21:14070871-14070986,115
14143581,14144158,chr21,ERLEC1P1,chr21:14143581-14144158,577
14216130,14228372,chr21,RBM11,chr21:14216130-14228372,12242
74534500,74587212,chr18,CNDP1,chr18:74534500-74587212,52712
14371115,14383484,chr21,HSPA13,chr21:14371115-14383484,12369
39171130,39172106,chr21,PCBP2P1,chr21:39171130-39172106,976
39174769,39183488,chr21,PSMG1,chr21:39174769-39183488,8719
39750127,39751293,chr22,MTFR2P2,chr22:39750127-39751293,1166
45604432,45605621,chr22,LINC01589,chr22:45604432-45605621,1189
58150902,58161150,chr20,C20orf85,chr20:58150902-58161150,10248
48866770,48898386,chr22,LINC01310,chr22:48866770-48898386,31616
49960768,49964072,chr22,PIM3,chr22:49960768-49964072,3304
18813783,18814378,chr20,SCP2D1,chr20:18813783-18814378,595
63005927,63007035,chr20,BHLHE23,chr20:63005927-63007035,1108
51130788,51131667,chr20,RPSAP1,chr20:51130788-51131667,879
63009383,63085071,chr20,LINC01749,chr20:63009383-63085071,75688
61252261,61940617,chr20,CDH4,chr20:61252261-61940617,688356
45163925,45188017,chr22,NUP50,chr22:45163925-45188017,24092
45671845,45672391,chr13,COX4I1P2,chr13:45671845-45672391,546
44860316,44866247,chr14,DOCK11P1,chr14:44860316-44866247,5931
34568689,34569129,chr14,RPS19P3,chr14:34568689-34569129,440
40143926,40144504,chr18,RPL17P45,chr18:40143926-40144504,578
21825487,21831539,chr18,MIR133A1HG,chr18:21825487-21831539,6052
26905362,26905861,chr13,FGFR1OP2P1,chr13:26905362-26905861,499
39184176,39321559,chr21,BRWD1,chr21:39184176-39321559,137383
28067587,28068334,chr13,KATNBL1P1,chr13:28067587-28068334,747
89892128,89892443,chr14,RAB42P1,chr14:89892128-89892443,315
44432143,44577147,chr13,TSC22D1,chr13:44432143-44577147,145004
35251058,35290245,chr18,ZSCAN30,chr18:35251058-35290245,39187
57229034,57229415,chrX,PPP1R11P2,chrX:57229034-57229415,381
83861126,83886699,chrX,CYLC1,chrX:83861126-83886699,25573
52639915,52695900,chr14,ERO1A,chr14:52639915-52695900,55985
46454097,46457199,chrX,VEZTP1,chrX:46454097-46457199,3102
106900063,106903341,chrX,RIPPLY1,chrX:106900063-106903341,3278
70124972,70129071,chrX,MTND4P31,chrX:70124972-70129071,4099
54671985,54672638,chrX,PGAM4P1,chrX:54671985-54672638,653
44476027,44477422,chrX,FDPSP5,chrX:44476027-44477422,1395
40758483,40759050,chrX,DPRXP6,chrX:40758483-40759050,567
102008524,102009046,chrX,MTND6P13,chrX:102008524-102009046,522
37700005,37700277,chrX,H2AL1MP,chrX:37700005-37700277,272
120210461,120212680,chrX,EEF1A1P30,chrX:120210461-120212680,2219
119399336,119454478,chrX,SLC25A43,chrX:119399336-119454478,55142
65423958,65448167,chr18,LINC01916,chr18:65423958-65448167,24209
9334767,9402420,chr18,TWSG1,chr18:9334767-9402420,67653
40626921,40647561,chrX,CXorf38,chrX:40626921-40647561,20640
46295143,46296660,chr22,GTSE1-DT,chr22:46295143-46296660,1517
50309030,50327012,chr22,DENND6B,chr22:50309030-50327012,17982
67831876,67832827,chr13,NPM1P22,chr13:67831876-67832827,951
76794732,76822295,chr18,ZNF236-DT,chr18:76794732-76822295,27563
115198432,115198749,chrX,RPL36P18,chrX:115198432-115198749,317
79090783,79094119,chr13,NIPA2P5,chr13:79090783-79094119,3336
74409415,74413209,chr18,LINC01922,chr18:74409415-74413209,3794
86160264,86161359,chrX,EEF1A1P29,chrX:86160264-86161359,1095
80654755,80657027,chr13,PWWP2AP1,chr13:80654755-80657027,2272
69400888,69849087,chr18,DOK6,chr18:69400888-69849087,448199
120202061,120202748,chrX,SFR1P1,chrX:120202061-120202748,687
57391171,57391518,chr13,RPL31P53,chr13:57391171-57391518,347
72460132,72460329,chr13,RPL18AP17,chr13:72460132-72460329,197
19533977,19887600,chrX,SH3KBP1,chrX:19533977-19887600,353623
36651766,36746090,chr20,NDRG3,chr20:36651766-36746090,94324
56214373,56216942,chr13,SPATA2P1,chr13:56214373-56216942,2569
78849231,78851208,chr13,HSPD1P8,chr13:78849231-78851208,1977
36829106,37232172,chr18,KIAA1328,chr18:36829106-37232172,403066
78761175,78761651,chr13,RPL21P111,chr13:78761175-78761651,476
56117814,56301524,chr14,PELI2,chr14:56117814-56301524,183710
70923664,70924455,chr13,MTCL1P1,chr13:70923664-70924455,791
38687077,38887131,chr13,FREM2,chr13:38687077-38887131,200054
45671798,45845307,chr22,ATXN10,chr22:45671798-45845307,173509
75292131,75292495,chr14,DPPA5P4,chr14:75292131-75292495,364
51763056,51764076,chr14,OR7E106P,chr14:51763056-51764076,1020
82692704,82693055,chr14,ENSAP2,chr14:82692704-82693055,351
58141279,58141660,chr14,UBA52P3,chr14:58141279-58141660,381
26208036,26208424,chr14,CYB5AP5,chr14:26208036-26208424,388
57390544,57415906,chr14,NAA30,chr14:57390544-57415906,25362
37896060,37902372,chr14,LINC00517,chr14:37896060-37902372,6312
38254000,38256093,chr14,CLEC14A,chr14:38254000-38256093,2093
45308968,45341955,chr22,FAM118A,chr22:45308968-45341955,32987
71932429,72566530,chr14,RGS6,chr14:71932429-72566530,634101
71704181,71704655,chr13,RPL21P109,chr13:71704181-71704655,474
78786272,78840051,chr13,LINC00331,chr13:78786272-78840051,53779
75195113,75209139,chr18,ZADH2,chr18:75195113-75209139,14026
63828840,63844125,chr13,OR7E104P,chr13:63828840-63844125,15285
23598926,23662911,chr18,ANKRD29,chr18:23598926-23662911,63985
66268997,66270458,chr13,TRIM60P19,chr13:66268997-66270458,1461
39216624,39217506,chr21,TIMM9P2,chr21:39216624-39217506,882
75237944,75240296,chr13,CTAGE11P,chr13:75237944-75240296,2352
39217093,39219805,chr21,BRWD1-IT1,chr21:39217093-39219805,2712
41229510,41240931,chr22,CHADL,chr22:41229510-41240931,11421
39235386,39236020,chr21,METTL21AP1,chr21:39235386-39236020,634
39313935,39314962,chr21,BRWD1-AS2,chr21:39313935-39314962,1027
39315707,39323218,chr21,BRWD1-AS1,chr21:39315707-39323218,7511
39342315,39349647,chr21,HMGN1,chr21:39342315-39349647,7332
57147488,57150509,chr13,PRR20B,chr13:57147488-57150509,3021
56700837,56701514,chr20,PTMAP6,chr20:56700837-56701514,677
56577563,56598621,chr20,LINC01716,chr20:56577563-56598621,21058
55420336,55427197,chr20,LINC01441,chr20:55420336-55427197,6861
64181314,64260055,chr18,LINC01538,chr18:64181314-64260055,78741
62387103,62388520,chr20,RPS21,chr20:62387103-62388520,1417
45344063,45413619,chr22,SMC1B,chr22:45344063-45413619,69556
68301605,68303302,chr13,HNRNPA1P18,chr13:68301605-68303302,1697
63970029,64019779,chr18,SERPINB8,chr18:63970029-64019779,49750
20728606,21948772,chr4,KCNIP4,chr4:20728606-21948772,1220166
77919689,78617328,chr13,OBI1-AS1,chr13:77919689-78617328,697639
57710156,57712780,chr20,NKILA,chr20:57710156-57712780,2624
60414396,60414872,chr20,MTCO2P1,chr20:60414396-60414872,476
34450930,34454552,chr20,ITCH-IT1,chr20:34450930-34454552,3622
63843436,63843915,chr20,C20orf181,chr20:63843436-63843915,479
34122470,34123290,chr20,RPS2P1,chr20:34122470-34123290,820
63895126,63936031,chr20,DNAJC5,chr20:63895126-63936031,40905
103330229,103332326,chrX,TCEAL7,chrX:103330229-103332326,2097
69174124,69174717,chrX,HMGN1P35,chrX:69174124-69174717,593
76029895,76030330,chrX,ARL5AP5,chrX:76029895-76030330,435
107939263,107939642,chrX,TMEM230P1,chrX:107939263-107939642,379
88061590,88062844,chrX,TMEM184CP1,chrX:88061590-88062844,1254
49729591,49729842,chr20,SNRPFP1,chr20:49729591-49729842,251
103062651,103064171,chrX,BEX1,chrX:103062651-103064171,1520
61079049,61083750,chr20,LINC01718,chr20:61079049-61083750,4701
37490362,37519542,chr22,CARD10,chr22:37490362-37519542,29180
56629306,56639283,chr20,TFAP2C,chr20:56629306-56639283,9977
128313281,128314048,chrX,RPL7AP72,chrX:128313281-128314048,767
131492279,131492886,chrX,NLRP7P1,chrX:131492279-131492886,607
65772741,65773632,chrX,NANOGP9,chrX:65772741-65773632,891
43278125,43279658,chrX,IMPDH1P4,chrX:43278125-43279658,1533
119978713,120025138,chrX,RHOXF1P1,chrX:119978713-120025138,46425
119468422,119471396,chrX,SLC25A5,chrX:119468422-119471396,2974
27977992,27981449,chrX,DCAF8L1,chrX:27977992-27981449,3457
75283503,75482169,chr13,TBC1D4,chr13:75283503-75482169,198666
82506434,82506812,chrX,RPL22P22,chrX:82506434-82506812,378
33161768,33181412,chr20,BPIFA2,chr20:33161768-33181412,19644
50905438,50905866,chrX,H3P44,chrX:50905438-50905866,428
68600099,68600473,chrX,RPL31P63,chrX:68600099-68600473,374
63347228,63351332,chrX,SPIN4,chrX:63347228-63351332,4104
24932771,24987919,chr18,LINC01894,chr18:24932771-24987919,55148
44309314,44310476,chrX,RRM2P3,chrX:44309314-44310476,1162
46058751,46059528,chrX,PCNAP3,chrX:46058751-46059528,777
93573834,93574579,chrX,RPL7P55,chrX:93573834-93574579,745
126471705,126472403,chrX,MTCO1P53,chrX:126471705-126472403,698
116748530,116748877,chrX,PRPF4BP1,chrX:116748530-116748877,347
126163499,126166289,chrX,DCAF12L2,chrX:126163499-126166289,2790
59430939,59697662,chr18,CCBE1,chr18:59430939-59697662,266723
118769796,118770857,chrX,TMEM30BP1,chrX:118769796-118770857,1061
68645326,68645527,chrX,COX6CP12,chrX:68645326-68645527,201
97906644,97908090,chrX,NCKAP1P1,chrX:97906644-97908090,1446
119236245,119244466,chrX,PGRMC1,chrX:119236245-119244466,8221
10737558,10749586,chr4,LINC02498,chr4:10737558-10749586,12028
39973444,39974338,chr4,PABPC1P1,chr4:39973444-39974338,894
117897813,118117340,chrX,KLHL13,chrX:117897813-118117340,219527
22668480,22685344,chr20,LINC01747,chr20:22668480-22685344,16864
64606418,64606613,chr4,MTCO3P27,chr4:64606418-64606613,195
71519962,71578956,chr18,LINC01541,chr18:71519962-71578956,58994
29962644,29963758,chr4,RPS3AP17,chr4:29962644-29963758,1114
62143769,62182514,chr20,SS18L1,chr20:62143769-62182514,38745
40335333,40355217,chr4,CHRNA9,chr4:40335333-40355217,19884
60009994,60011143,chr18,ENTR1P1,chr18:60009994-60011143,1149
14137710,14139272,chr18,FRG2LP,chr18:14137710-14139272,1562
23672253,23672748,chr18,RPS10P27,chr18:23672253-23672748,495
57214872,57215866,chr20,BMP7-AS1,chr20:57214872-57215866,994
64290385,64313132,chr20,LINC00266-1,chr20:64290385-64313132,22747
7134931,7135819,chr18,SLC25A51P2,chr18:7134931-7135819,888
59969438,59971396,chr18,NFE2L3P1,chr18:59969438-59971396,1958
56647988,56681899,chr4,HOPX,chr4:56647988-56681899,33911
1323794,1324085,chr18,RN7SKP72,chr18:1323794-1324085,291
6454962,6455068,chr18,RNU6-349P,chr18:6454962-6455068,106
6601540,6601836,chr18,RN7SL282P,chr18:6601540-6601836,296
5840695,5840833,chr18,MIR3976,chr18:5840695-5840833,138
8471831,8472128,chr18,RN7SL50P,chr18:8471831-8472128,297
6017723,6017839,chr18,RNU5F-3P,chr18:6017723-6017839,116
6374361,6374425,chr18,MIR4317,chr18:6374361-6374425,64
3571215,3571511,chr18,RN7SL39P,chr18:3571215-3571511,296
3885353,3885432,chr18,MIR6718,chr18:3885353-3885432,79
2652593,2658393,chr20,NOP56,chr20:2652593-2658393,5800
3894699,3894805,chr18,RNU6-831P,chr18:3894699-3894805,106
6936912,6937020,chr18,RNU6-916P,chr18:6936912-6937020,108
9518119,9518260,chr18,RNU2-27P,chr18:9518119-9518260,141
39373763,39377066,chr21,RNF6P1,chr21:39373763-39377066,3303
9617964,9618072,chr18,RNU6-903P,chr18:9617964-9618072,108
11654885,11654941,chr18,MIR7153,chr18:11654885-11654941,56
21928985,21929094,chr18,RNA5SP451,chr18:21928985-21929094,109
22130603,22130729,chr18,RNU6ATAC20P,chr18:22130603-22130729,126
39377698,39428528,chr21,GET1,chr21:39377698-39428528,50830
22647582,22647688,chr18,RNU6-1032P,chr18:22647582-22647688,106
21879801,21879904,chr18,RNU6-1038P,chr18:21879801-21879904,103
21793883,21794159,chr18,RN7SL233P,chr18:21793883-21794159,276
21817624,21817828,chr18,SNORA73,chr18:21817624-21817828,204
21825698,21825785,chr18,MIR133A1,chr18:21825698-21825785,87
21829004,21829088,chr18,MIR1-2,chr18:21829004-21829088,84
23004564,23004862,chr18,RN7SL745P,chr18:23004564-23004862,298
22933349,22933438,chr18,MIR4741,chr18:22933349-22933438,89
103252995,103255192,chrX,TCEAL8,chrX:103252995-103255192,2197
22180112,22180218,chr18,RNU6-702P,chr18:22180112-22180218,106
15320840,15320944,chr18,RNU6-721P,chr18:15320840-15320944,104
34756676,35002862,chr22,LINC02885,chr22:34756676-35002862,246186
25818234,25818532,chr18,RN7SL97P,chr18:25818234-25818532,298
26366301,26366406,chr18,RNU6-1289P,chr18:26366301-26366406,105
30298910,30298960,chr18,MIR302F,chr18:30298910-30298960,50
46684410,46738252,chr22,CERK,chr22:46684410-46738252,53842
26591467,26591535,chr18,MIR8057,chr18:26591467-26591535,68
29048620,29048719,chr18,RNU6-408P,chr18:29048620-29048719,99
24124170,24124285,chr18,RNU5A-6P,chr18:24124170-24124285,115
2907073,3053408,chr9,CARM1P1,chr9:2907073-3053408,146335
24170505,24170623,chr18,RNA5SP452,chr18:24170505-24170623,118
24179038,24179295,chr18,Metazoa_SRP,chr18:24179038-24179295,257
24218300,24218404,chr18,RNU6-435P,chr18:24218300-24218404,104
24321686,24321735,chr18,MIR320C2,chr18:24321686-24321735,49
14190700,14190806,chr18,RNU6-316P,chr18:14190700-14190806,106
31937533,31937639,chr18,RNU6-1050P,chr18:31937533-31937639,106
35591737,35591806,chr18,MIR3975,chr18:35591737-35591806,69
35934088,35934142,chr18,MIR3929,chr18:35934088-35934142,54
37657135,37657215,chr18,MIR4318,chr18:37657135-37657215,80
39622123,39622175,chr18,MIR924,chr18:39622123-39622175,52
39676719,39676777,chr18,MIR5583-2,chr18:39676719-39676777,58
39676721,39676779,chr18,MIR5583-1,chr18:39676721-39676779,58
70062457,70064179,chrX,OTUD6A,chrX:70062457-70064179,1722
39678520,39678622,chr18,RNU6-1242P,chr18:39678520-39678622,102
39016047,39016344,chr18,RN7SKP182,chr18:39016047-39016344,297
42270589,42270715,chr18,RNA5SP454,chr18:42270589-42270715,126
143711955,143721423,chrX,SPANXN2,chrX:143711955-143721423,9468
44071583,44071701,chr18,RNA5SP455,chr18:44071583-44071701,118
45989653,45989945,chr18,RN7SKP26,chr18:45989653-45989945,292
35904818,35904926,chr18,MIR187,chr18:35904818-35904926,108
46121615,46121721,chr18,RNU6-1278P,chr18:46121615-46121721,106
48670600,48670668,chr18,MIR4743,chr18:48670600-48670668,68
122010976,122011612,chrX,UBE2V1P16,chrX:122010976-122011612,636
47380496,47380565,chr18,MIR4527,chr18:47380496-47380565,69
39034007,39034110,chr18,RNU6-706P,chr18:39034007-39034110,103
46077004,46077099,chr18,RNY4P37,chr18:46077004-46077099,95
48169784,48169890,chr18,RNU6-708P,chr18:48169784-48169890,106
50319002,50319120,chr18,RNA5SP458,chr18:50319002-50319120,118
1045625,1048641,chr9,LINC01230,chr9:1045625-1048641,3016
53237101,53237190,chr18,MIR4528,chr18:53237101-53237190,89
50206998,50207278,chr18,RN7SL310P,chr18:50206998-50207278,280
123600561,123733056,chrX,THOC2,chrX:123600561-123733056,132495
57284602,57284708,chr18,RNU6-737P,chr18:57284602-57284708,106
1011085,1011799,chr9,H3P29,chr9:1011085-1011799,714
49946266,49946389,chr18,RNA5SP457,chr18:49946266-49946389,123
50126499,50126563,chr18,MIR4320,chr18:50126499-50126563,64
4709556,4742043,chr9,AK3,chr9:4709556-4742043,32487
49814133,49814276,chr18,SCARNA17,chr18:49814133-49814276,143
61391595,61391703,chr18,RNU6-116P,chr18:61391595-61391703,108
59972914,59973207,chr18,RN7SL342P,chr18:59972914-59973207,293
48475487,48475600,chr18,RNA5SP456,chr18:48475487-48475600,113
60163567,60163707,chr18,RNU4-17P,chr18:60163567-60163707,140
60018625,60018731,chr18,RNU6-567P,chr18:60018625-60018731,106
34082429,34083310,chr13,VDAC1P12,chr13:34082429-34083310,881
67081584,67081686,chr18,MIR5011,chr18:67081584-67081686,102
62731226,62731332,chr18,RNU6-142P,chr18:62731226-62731332,106
66946116,66946222,chr18,RNU6-1037P,chr18:66946116-66946222,106
25747433,25863760,chr4,SEL1L3,chr4:25747433-25863760,116327
62650308,62650601,chr18,RN7SL705P,chr18:62650308-62650601,293
70512727,70513008,chr18,RN7SL795P,chr18:70512727-70513008,281
72751952,72752051,chr18,RNA5SP460,chr18:72751952-72752051,99
74377163,74377951,chr13,RPL21P108,chr13:74377163-74377951,788
72853321,72853382,chr18,MIR548AV,chr18:72853321-72853382,61
73744935,73745232,chr18,RN7SL401P,chr18:73744935-73745232,297
68634190,68634486,chr13,RPS3AP52,chr13:68634190-68634486,296
68858934,68859040,chr18,RNU6-39P,chr18:68858934-68859040,106
58528615,58531026,chr13,CTAGE16P,chr13:58528615-58531026,2411
78036739,78036845,chr18,RNU6-655P,chr18:78036739-78036845,106
61805150,61805676,chr13,RAC1P8,chr13:61805150-61805676,526
77863464,77863567,chr18,RNA5SP461,chr18:77863464-77863567,103
76800664,76800774,chr18,RNU6-346P,chr18:76800664-76800774,110
87219004,87219269,chr13,UBBP5,chr13:87219004-87219269,265
3347696,3383532,chr18,LINC01895,chr18:3347696-3383532,35836
84562364,84563236,chr13,LINC00333,chr13:84562364-84563236,872
50343304,50445090,chr22,PPP6R2,chr22:50343304-50445090,101786
57160632,57163653,chr13,PRR20D,chr13:57160632-57163653,3021
39380332,39515506,chr21,GET1-SH3BGR,chr21:39380332-39515506,135174
39447010,39447069,chr21,MIR6508,chr21:39447010-39447069,59
39488327,39488760,chr21,MYL6P2,chr21:39488327-39488760,433
39491544,39491898,chr21,RPS26P4,chr21:39491544-39491898,354
3377916,3378247,chr18,RPL31P59,chr18:3377916-3378247,331
39525583,39529855,chr21,JCADP1,chr21:39525583-39529855,4272
39597147,39612910,chr21,B3GALT5-AS1,chr21:39597147-39612910,15763
3394889,3395312,chr18,IGLJCOR18,chr18:3394889-3395312,423
3406342,3406818,chr18,RPL21P127,chr18:3406342-3406818,476
80335976,80341126,chr13,SPRY2,chr13:80335976-80341126,5150
3415145,3415580,chr18,BOD1P1,chr18:3415145-3415580,435
4792944,4885917,chr9,RCL1,chr9:4792944-4885917,92973
3466250,3478978,chr18,GAPLINC,chr18:3466250-3478978,12728
39867438,39929397,chr21,PCP4,chr21:39867438-39929397,61959
57167197,57170218,chr13,PRR20E,chr13:57167197-57170218,3021
46803218,46920160,chr18,PIAS2,chr18:46803218-46920160,116942
30553670,30554693,chr13,PTPN2P2,chr13:30553670-30554693,1023
40010999,40847158,chr21,DSCAM,chr21:40010999-40847158,836159
38349849,38363619,chr13,UFM1,chr13:38349849-38363619,13770
1009936,1026898,chr4,FGFRL1,chr4:1009936-1026898,16962
56818298,56995827,chrX,SPIN3,chrX:56818298-56995827,177529
56601701,56602113,chr20,RPS4XP3,chr20:56601701-56602113,412
63034217,63037028,chr20,LINC00029,chr20:63034217-63037028,2811
5334930,5339876,chr9,RLN1,chr9:5334930-5339876,4946
274190,689668,chr10,DIP2C,chr10:274190-689668,415478
51386957,51562831,chr20,NFATC2,chr20:51386957-51562831,175874
5357971,5437925,chr9,PLGRKT,chr9:5357971-5437925,79954
40212352,40212431,chr21,MIR4760,chr21:40212352-40212431,79
40383083,40385358,chr21,DSCAM-AS1,chr21:40383083-40385358,2275
6639139,6639604,chr9,RPL23AP57,chr9:6639139-6639604,465
40615378,40630767,chr21,DSCAM-IT1,chr21:40615378-40630767,15389
5084999,5086112,chr9,PDSS1P1,chr9:5084999-5086112,1113
10439880,10457426,chr4,ZNF518B,chr4:10439880-10457426,17546
5094139,5095014,chr9,MTND1P11,chr9:5094139-5095014,875
7597823,7598377,chr9,PPIAP33,chr9:7597823-7598377,554
5098341,5099325,chr9,MTCO2P11,chr9:5098341-5099325,984
40863994,40864473,chr21,YRDCP3,chr21:40863994-40864473,479
6195934,6197248,chr9,GTF3AP1,chr9:6195934-6197248,1314
4944670,4945902,chr9,HNRNPA1P41,chr9:4944670-4945902,1232
41141493,41148198,chr21,LINC00323,chr21:41141493-41148198,6705
4679559,4708399,chr9,CDC37L1,chr9:4679559-4708399,28840
47107408,47150500,chr18,HDHD2,chr18:47107408-47150500,43092
41167557,41167629,chr21,MIR3197,chr21:41167557-41167629,72
41167801,41282530,chr21,BACE2,chr21:41167801-41282530,114729
1249300,1288291,chr4,CTBP1-DT,chr4:1249300-1288291,38991
270675,305474,chr4,ZNF732,chr4:270675-305474,34799
63811014,63811608,chr13,PPP1R2P10,chr13:63811014-63811608,594
6734598,6735076,chr9,PRELID3BP11,chr9:6734598-6735076,478
63183096,63328129,chr13,LINC00376,chr13:63183096-63328129,145033
25718082,25719745,chr4,MTND4P9,chr4:25718082-25719745,1663
61424689,61427946,chr13,LINC02339,chr13:61424689-61427946,3257
39932454,39933561,chr4,ELOCP33,chr4:39932454-39933561,1107
5100236,5101009,chr9,MTCO3P11,chr9:5100236-5101009,773
